SUBJECT,TEMPLATE_ID,ACCURACY,IMAGE_NUM
Joan Clos i Matheu,182895,0.3225806451612903,31
Joan Clos i Matheu,182894,0.1956521739130435,46
Joan Clos i Matheu,182897,0.2903225806451613,31
Joan Clos i Matheu,182893,0.5,2
Joan Clos i Matheu,182898,0.0,17
Joan Higginbotham,182902,0.5185185185185185,27
Joan Higginbotham,182901,0.5660377358490566,53
Joan Higginbotham,182904,0.5555555555555556,54
Joan Higginbotham,182903,0.5714285714285714,28
Joan Higginbotham,182900,0.0,1
Joan Jett,19791,0.0,23
Joan Jett,19790,0.1111111111111111,9
Joan Jett,19787,0.23076923076923078,13
Joan Jett,19793,0.08108108108108109,37
Joan Jett,19789,0.034482758620689655,29
Joan Jett,19788,0.0,24
Joan Jett,19792,0.0,3
Joanna Mitrosz,20434,0.0,10
Joanna Mitrosz,20431,0.0,1
Joanna Mitrosz,20432,0.0,14
Joanna Mitrosz,20435,0.0,15
Joanna Mitrosz,20433,0.0,6
Joaquim Barbosa,13386,0.25,16
Joaquim Barbosa,13387,0.7037037037037037,27
Joaquim Barbosa,13385,0.6896551724137931,29
Joaquim Barbosa,13384,0.5641025641025641,39
Joaquim Barbosa,13383,0.4,5
Joaquim Barbosa,13389,0.5454545454545454,44
Joaquim Barbosa,13388,0.21428571428571427,14
Joaquim Chissano,11978,0.5,4
Joaquim Chissano,11984,0.5,20
Joaquim Chissano,11983,0.5,10
Joaquim Chissano,11980,0.4444444444444444,9
Joaquim Chissano,11981,0.36363636363636365,11
Joaquim Chissano,11982,0.625,8
Joaquim Chissano,11979,0.5,16
Joaquim Pinto,182905,1.0,4
Joaquim Pinto,182909,0.08,50
Joaquim Pinto,182906,0.0,46
Joaquim Pinto,182908,0.02127659574468085,47
Joaquim Pinto,182907,0.041666666666666664,48
Jockin Arputham,182910,0.5,2
Jockin Arputham,182911,0.0,42
Jockin Arputham,182914,0.022727272727272728,44
Jockin Arputham,182912,0.0,43
Jockin Arputham,182913,0.023255813953488372,43
Jody Williams,15400,0.0,6
Jody Williams,15399,0.0,5
Jody Williams,15398,0.0,1
Joe Abercrombie,182916,0.35555555555555557,45
Joe Abercrombie,182915,1.0,1
Joe Abercrombie,182917,0.3695652173913043,46
Joe Biden,12313,0.0,1
Joe Biden,12316,0.07407407407407407,27
Joe Biden,12315,0.02127659574468085,47
Joe Biden,12317,0.0410958904109589,73
Joe Biden,12314,0.041666666666666664,72
Joe Cheng,182922,0.1,10
Joe Cheng,182921,0.058823529411764705,17
Joe Cheng,182920,0.0,25
Joe Cheng,182919,0.5,2
Joe Cheng,182923,0.0,17
Joe Cheng,182924,0.0,10
Joe Cheng,182925,0.037037037037037035,27
Joe Hisaishi,179007,0.041666666666666664,24
Joe Hisaishi,179006,0.1,10
Joe Hisaishi,179005,0.06666666666666667,15
Joe Hisaishi,179003,1.0,1
Joe Hisaishi,179004,0.0,23
Joe Medicine Crow,182928,0.10810810810810811,37
Joe Medicine Crow,182926,1.0,1
Joe Medicine Crow,182927,0.08333333333333333,36
Joe Odagiri,182931,0.0,2
Joe Odagiri,182933,0.3333333333333333,3
Joe Odagiri,182932,0.25,4
Joe Odagiri,182934,0.5,6
Joe Odagiri,182930,0.75,4
Joe Rogan,19060,1.0,3
Joe Rogan,19063,0.6666666666666666,3
Joe Rogan,19062,0.6666666666666666,3
Joe Rogan,19066,0.6,5
Joe Rogan,19064,0.5,2
Joe Rogan,19061,0.0,2
Joe Rogan,19065,0.5,2
Joey Alexander,20436,0.6666666666666666,3
Joey Alexander,20437,0.0,1
Joey Alexander,20439,0.5,2
Joey Alexander,20438,0.3333333333333333,3
Joey Alexander,20440,0.5,4
Joey Chestnut,182941,0.41304347826086957,46
Joey Chestnut,182938,0.5,10
Joey Chestnut,182937,0.4166666666666667,36
Joey Chestnut,182936,0.4090909090909091,44
Joey Chestnut,182939,0.3888888888888889,36
Joey Chestnut,182935,0.5,2
Joey Chestnut,182940,0.4,10
Joey Yung,21130,0.0,10
Joey Yung,21129,0.0,1
Joey Yung,21131,0.0,11
Johanna Mikl-Leitner,15402,0.0,1
Johanna Mikl-Leitner,15404,0.0,4
Johanna Mikl-Leitner,15403,0.0,3
John Carlos,182942,0.875,8
John Carlos,182944,0.0784313725490196,51
John Carlos,182945,0.020833333333333332,48
John Carlos,182943,0.0,47
John Carlos,182946,0.12727272727272726,55
John Darnielle,182950,0.0,32
John Darnielle,182948,0.0,31
John Darnielle,182949,0.03125,32
John Darnielle,182951,0.030303030303030304,33
John Darnielle,182947,0.5,2
John Dramani Mahama,12482,0.07142857142857142,14
John Dramani Mahama,12483,0.125,24
John Dramani Mahama,12479,0.0,1
John Dramani Mahama,12480,0.13043478260869565,23
John Dramani Mahama,12481,0.18181818181818182,11
John Glenn,182958,0.43783783783783786,185
John Glenn,182952,0.3333333333333333,3
John Glenn,182957,0.5487804878048781,82
John Glenn,182954,0.34951456310679613,103
John Glenn,182953,0.43956043956043955,182
John Glenn,182956,0.3627450980392157,102
John Glenn,182955,0.5301204819277109,83
John Godson,182962,0.4166666666666667,12
John Godson,182960,0.15151515151515152,33
John Godson,182961,0.08,25
John Godson,182963,0.08333333333333333,24
John Godson,182959,0.75,4
John Godson,182965,0.21621621621621623,37
John Godson,182964,0.45454545454545453,11
John Green,17869,0.8571428571428571,7
John Green,17870,1.0,5
John Green,17872,0.875,8
John Green,17868,1.0,1
John Green,17871,0.75,4
John Greyson,182968,0.0,25
John Greyson,182967,0.0,59
John Greyson,182966,0.0,1
John Greyson,182970,0.0,60
John Greyson,182969,0.0,36
John Howard,12242,0.15,40
John Howard,12239,0.03125,32
John Howard,12238,0.625,8
John Howard,12240,0.08333333333333333,36
John Howard,12241,0.06060606060606061,33
John Key,12252,0.2857142857142857,70
John Key,12253,0.5340909090909091,88
John Key,12255,0.5476190476190477,84
John Key,12251,0.4391891891891892,148
John Key,12256,0.43037974683544306,158
John Key,12250,0.3,10
John Key,12254,0.2878787878787879,66
John King,21137,0.14285714285714285,7
John King,21135,0.25,4
John King,21133,1.0,1
John King,21136,0.25,4
John King,21134,0.0,6
John Kufuor,12528,0.5,6
John Kufuor,12526,0.4,5
John Kufuor,12527,0.5,4
John Kufuor,12524,0.6666666666666666,3
John Kufuor,12525,0.3333333333333333,3
John Legend,14820,1.0,1
John Legend,14822,1.0,5
John Legend,14821,1.0,4
John Lennon,17875,0.8571428571428571,7
John Lennon,17873,1.0,3
John Lennon,17874,0.8,5
John Lennon,17877,0.875,8
John Lennon,17876,0.8333333333333334,6
John Lloyd Cruz,12099,0.15384615384615385,13
John Lloyd Cruz,12098,0.1111111111111111,9
John Lloyd Cruz,12097,0.05,20
John Lloyd Cruz,12096,1.0,1
John Lloyd Cruz,12100,0.09523809523809523,21
John Maeda,182976,0.125,24
John Maeda,182975,0.21212121212121213,33
John Maeda,182974,0.16666666666666666,24
John Maeda,182973,0.24242424242424243,33
John Maeda,182971,0.5,2
John Maeda,182972,0.18181818181818182,55
John Maeda,182977,0.19298245614035087,57
John Mayer,17271,0.0,3
John Mayer,17272,0.0,2
John Mayer,17273,0.0,15
John Mayer,17268,0.0,3
John Mayer,17269,0.0,8
John Mayer,17270,0.0,7
John Mayer,17267,0.0,12
John McCain,12810,0.4,15
John McCain,12811,0.2,10
John McCain,12813,0.3333333333333333,9
John McCain,12814,0.625,8
John McCain,12815,0.3888888888888889,18
John McCain,12809,0.3333333333333333,3
John McCain,12812,0.4444444444444444,9
John Negroponte,178521,0.40476190476190477,42
John Negroponte,178523,0.4090909090909091,44
John Negroponte,178519,0.5,4
John Negroponte,178522,0.3902439024390244,41
John Negroponte,178520,0.4,40
John Onaiyekan,182980,0.1111111111111111,45
John Onaiyekan,182979,0.10638297872340426,47
John Onaiyekan,182981,0.0,4
John Onaiyekan,182984,0.12244897959183673,49
John Onaiyekan,182982,0.13333333333333333,45
John Onaiyekan,182983,0.25,4
John Onaiyekan,182978,0.5,2
John Pendry,182988,0.8,15
John Pendry,182987,0.875,16
John Pendry,182991,0.8709677419354839,31
John Pendry,182985,0.5,2
John Pendry,182989,0.9375,16
John Pendry,182990,0.8666666666666667,15
John Pendry,182986,0.896551724137931,29
John Pilger,182993,0.9101123595505618,89
John Pilger,182997,0.92,50
John Pilger,182994,0.8571428571428571,42
John Pilger,182992,0.3333333333333333,3
John Pilger,182998,0.8913043478260869,92
John Pilger,182996,0.8536585365853658,41
John Pilger,182995,0.9215686274509803,51
John Sarbanes,182999,0.6666666666666666,3
John Sarbanes,183003,0.9767441860465116,43
John Sarbanes,183002,0.975609756097561,41
John Sarbanes,183001,1.0,42
John Sarbanes,183000,1.0,40
John Seely Brown,183005,0.0,67
John Seely Brown,183006,0.030303030303030304,33
John Seely Brown,183004,0.2,5
John Seely Brown,183008,0.0,31
John Seely Brown,183010,0.013888888888888888,72
John Seely Brown,183007,0.025,40
John Seely Brown,183009,0.0,38
John Stones,183012,0.2222222222222222,18
John Stones,183016,0.5,2
John Stones,183014,0.6666666666666666,3
John Stones,183017,0.3333333333333333,21
John Stones,183013,0.3157894736842105,19
John Stones,183011,1.0,3
John Stones,183015,0.2777777777777778,18
John Swinney,183018,1.0,4
John Swinney,183021,0.8695652173913043,46
John Swinney,183022,0.8775510204081632,49
John Swinney,183019,0.8666666666666667,45
John Swinney,183020,0.8723404255319149,47
John Thackara,183024,0.7551020408163265,49
John Thackara,183025,0.9285714285714286,28
John Thackara,183028,0.5,24
John Thackara,183026,0.44,25
John Thackara,183023,0.25,4
John Thackara,183029,0.7169811320754716,53
John Thackara,183027,1.0,27
John Tsang,12102,0.07142857142857142,14
John Tsang,12105,0.13333333333333333,15
John Tsang,12104,0.1111111111111111,9
John Tsang,12103,0.2857142857142857,7
John Tsang,12101,1.0,1
John Updike,183034,0.21052631578947367,38
John Updike,183031,0.21621621621621623,37
John Updike,183033,0.17391304347826086,23
John Updike,183030,0.0,1
John Updike,183032,0.25,16
John Vanderslice,16208,0.8,5
John Vanderslice,16206,0.0,1
John Vanderslice,16207,1.0,4
John Wilbanks,183036,0.6296296296296297,27
John Wilbanks,183037,0.6333333333333333,30
John Wilbanks,183038,0.6428571428571429,28
John Wilbanks,183039,0.65625,32
John Wilbanks,183035,0.8,5
John Williams,18420,0.0,4
John Williams,18418,0.0,4
John Williams,18417,0.0,5
John Williams,18422,0.0,7
John Williams,18419,0.0,3
John Williams,18416,0.0,2
John Williams,18421,0.0,3
John Yap,15950,1.0,1
John Yap,15952,1.0,6
John Yap,15951,1.0,5
Johnny Cash,19068,0.05263157894736842,19
Johnny Cash,19073,0.08333333333333333,24
Johnny Cash,19072,0.0,1
Johnny Cash,19070,0.3333333333333333,3
Johnny Cash,19071,0.05,20
Johnny Cash,19069,0.09090909090909091,22
Johnny Cash,19067,0.2,5
Joi Ito,183045,0.1935483870967742,31
Joi Ito,183046,0.2826086956521739,46
Joi Ito,183043,0.1875,32
Joi Ito,183042,0.42857142857142855,14
Joi Ito,183041,0.23809523809523808,42
Joi Ito,183040,0.75,4
Joi Ito,183044,0.46153846153846156,13
Joice Silva,183047,0.0,1
Joice Silva,183048,0.0,3
Joice Silva,183049,0.0,2
Joice Silva,183050,0.0,3
Joice Silva,183051,0.0,4
Joko Widodo,19079,0.6666666666666666,3
Joko Widodo,19080,0.75,8
Joko Widodo,19075,0.6,5
Joko Widodo,19078,0.75,4
Joko Widodo,19074,1.0,3
Joko Widodo,19077,0.75,4
Joko Widodo,19076,0.8,5
Jolin Tsai,21141,0.0,5
Jolin Tsai,21142,0.0,8
Jolin Tsai,21138,0.0,1
Jolin Tsai,21139,0.0,7
Jolin Tsai,21140,0.0,4
Jon Foreman,16294,0.0,1
Jon Foreman,16295,0.0,10
Jon Foreman,16296,0.0,11
Jon Gruden,15406,0.3333333333333333,3
Jon Gruden,15409,0.0,3
Jon Gruden,15410,0.2,5
Jon Gruden,15407,0.0,2
Jon Gruden,15408,0.25,4
Jon Hamm,14906,0.5,2
Jon Hamm,14912,0.4,15
Jon Hamm,14911,0.3076923076923077,13
Jon Hamm,14909,0.38461538461538464,13
Jon Hamm,14907,0.38461538461538464,13
Jon Hamm,14910,0.5,2
Jon Hamm,14908,1.0,2
Jon Heder,16300,0.5,2
Jon Heder,16299,0.0,1
Jon Heder,16298,1.0,1
Jon Secada,183056,0.08108108108108109,37
Jon Secada,183053,0.0,32
Jon Secada,183052,0.6,5
Jon Secada,183054,0.05714285714285714,35
Jon Secada,183055,0.0,33
Jon Watts,183057,1.0,1
Jon Watts,183058,1.0,33
Jon Watts,183059,1.0,34
Jonalyn Viray,183061,0.75,4
Jonalyn Viray,183067,0.30434782608695654,23
Jonalyn Viray,183063,0.4166666666666667,12
Jonalyn Viray,183062,0.21052631578947367,19
Jonalyn Viray,183065,0.45454545454545453,11
Jonalyn Viray,183066,0.1,10
Jonalyn Viray,183064,0.09090909090909091,11
Jonas Rivera,183072,0.7931034482758621,29
Jonas Rivera,183070,0.7857142857142857,28
Jonas Rivera,183068,1.0,2
Jonas Rivera,183071,0.7857142857142857,28
Jonas Rivera,183069,0.7777777777777778,27
Jonathan Babineaux,183074,0.0,35
Jonathan Babineaux,183077,0.0,36
Jonathan Babineaux,183073,0.0,1
Jonathan Babineaux,183076,0.0,3
Jonathan Babineaux,183075,0.0,34
Jonathan Hamm,183078,1.0,1
Jonathan Hamm,183079,0.0,11
Jonathan Hamm,183080,0.08333333333333333,12
Jonathan Quick,183084,0.07692307692307693,13
Jonathan Quick,183088,0.02564102564102564,39
Jonathan Quick,183085,0.0,26
Jonathan Quick,183086,0.07692307692307693,13
Jonathan Quick,183087,0.0,26
Jonathan Quick,183083,0.02702702702702703,37
Jonathan Quick,183082,0.0,2
Jonathan Zittrain,183092,0.5068493150684932,73
Jonathan Zittrain,183093,0.52,25
Jonathan Zittrain,183095,0.5151515151515151,99
Jonathan Zittrain,183094,0.5277777777777778,72
Jonathan Zittrain,183091,0.46153846153846156,26
Jonathan Zittrain,183089,0.5,4
Jonathan Zittrain,183090,0.5157894736842106,95
Jong Up,21145,0.0,2
Jong Up,21143,0.0,1
Jong Up,21144,0.0,1
Joni Ernst,183098,1.0,8
Joni Ernst,183097,1.0,5
Joni Ernst,183096,1.0,5
Joni Ernst,183099,1.0,6
Joni Ernst,183100,1.0,10
Jordan Galland,183105,0.0970873786407767,103
Jordan Galland,183104,0.0784313725490196,51
Jordan Galland,183101,0.0,1
Jordan Galland,183102,0.09803921568627451,102
Jordan Galland,183103,0.11320754716981132,53
Jorge Altamira,15412,0.06315789473684211,95
Jorge Altamira,15413,0.125,16
Jorge Altamira,15414,0.07407407407407407,81
Jorge Altamira,15415,0.07291666666666667,96
Jorge Altamira,15411,1.0,1
Jorge Linares,183109,0.0,3
Jorge Linares,183106,0.0,1
Jorge Linares,183108,0.0,6
Jorge Linares,183107,0.0,7
Jorge Linares,183110,0.0,8
Jorge Lorenzo,183114,0.0,14
Jorge Lorenzo,183112,0.0,28
Jorge Lorenzo,183111,0.0,1
Jorge Lorenzo,183113,0.0,16
Jorge Lorenzo,183115,0.0,29
Jose Eduardo dos Santos,12628,0.7142857142857143,7
Jose Eduardo dos Santos,12631,0.5,16
Jose Eduardo dos Santos,12633,0.46153846153846156,13
Jose Eduardo dos Santos,12634,0.3333333333333333,30
Jose Eduardo dos Santos,12630,0.2,15
Jose Eduardo dos Santos,12629,0.21739130434782608,23
Jose Eduardo dos Santos,12632,0.08333333333333333,12
Jose Luis Rodriguez Zapatero,11365,0.6298076923076923,208
Jose Luis Rodriguez Zapatero,11363,0.631578947368421,209
Jose Luis Rodriguez Zapatero,11366,0.6340057636887608,347
Jose Luis Rodriguez Zapatero,11364,0.6376811594202898,138
Jose Luis Rodriguez Zapatero,11361,0.6366279069767442,344
Jose Luis Rodriguez Zapatero,11360,0.3333333333333333,3
Jose Luis Rodriguez Zapatero,11362,0.6402877697841727,139
Jose Manuel Barroso,12576,0.5074626865671642,67
Jose Manuel Barroso,12574,0.45,20
Jose Manuel Barroso,12572,0.4074074074074074,27
Jose Manuel Barroso,12570,0.3125,16
Jose Manuel Barroso,12575,0.6060606060606061,33
Jose Manuel Barroso,12573,0.55,40
Jose Manuel Barroso,12571,0.58,50
Jose Roberto Arruda,13377,0.8,5
Jose Roberto Arruda,13375,1.0,2
Jose Roberto Arruda,13372,1.0,2
Jose Roberto Arruda,13376,1.0,2
Jose Roberto Arruda,13373,0.6666666666666666,3
Jose Roberto Arruda,13374,0.6666666666666666,3
Jose Roberto Arruda,13371,0.6666666666666666,3
Joseph Kabila,12538,0.75,12
Joseph Kabila,12540,0.5714285714285714,21
Joseph Kabila,12536,1.0,1
Joseph Kabila,12539,0.4,10
Joseph Kabila,12537,0.55,20
Joseph Liebermann,12408,0.37037037037037035,27
Joseph Liebermann,12412,0.07692307692307693,13
Joseph Liebermann,12409,0.6875,16
Joseph Liebermann,12407,1.0,2
Joseph Liebermann,12413,0.41379310344827586,29
Joseph Liebermann,12410,0.07692307692307693,13
Joseph Liebermann,12411,0.6875,16
Joseph Nye,178529,0.0,1
Joseph Nye,178530,0.5151515151515151,33
Joseph Nye,178531,0.6,15
Joseph Nye,178532,0.4,20
Joseph Nye,178533,0.5,34
Joseph Westphal,14592,0.6,5
Joseph Westphal,14595,1.0,24
Joseph Westphal,14593,1.0,23
Joseph Westphal,14594,0.9615384615384616,26
Joseph Westphal,14596,0.9285714285714286,28
Josephine Teo,15417,0.0,1
Josephine Teo,15418,0.0,2
Josephine Teo,15416,0.0,1
José Mujica,21668,0.35555555555555557,45
José Mujica,21662,0.5555555555555556,9
José Mujica,21663,0.3055555555555556,36
José Mujica,21667,1.0,4
José Mujica,21666,0.2647058823529412,34
José Mujica,21664,0.2631578947368421,38
José Mujica,21665,0.625,8
Josh Fox,183119,0.0,27
Josh Fox,183117,0.020833333333333332,48
Josh Fox,183118,0.043478260869565216,23
Josh Fox,183116,0.0,1
Josh Fox,183120,0.02040816326530612,49
Josh Smith,183121,1.0,2
Josh Smith,183125,0.034482758620689655,29
Josh Smith,183126,0.0625,16
Josh Smith,183127,0.044444444444444446,45
Josh Smith,183124,0.0625,16
Josh Smith,183122,0.0,43
Josh Smith,183123,0.034482758620689655,29
Joshua Oppenheimer,183129,0.40816326530612246,49
Joshua Oppenheimer,183131,0.42,50
Joshua Oppenheimer,183132,0.4339622641509434,53
Joshua Oppenheimer,183128,0.75,4
Joshua Oppenheimer,183130,0.4117647058823529,51
José Antonio Ocampo,183135,0.9183673469387755,49
José Antonio Ocampo,183134,0.9375,48
José Antonio Ocampo,183133,0.0,1
José Eduardo Agualusa,183140,0.5294117647058824,17
José Eduardo Agualusa,183139,0.2,10
José Eduardo Agualusa,183143,0.4074074074074074,27
José Eduardo Agualusa,183138,0.44,25
José Eduardo Agualusa,183137,0.0,2
José Eduardo Agualusa,183141,0.2,10
José Eduardo Agualusa,183142,0.5294117647058824,17
José Feliciano,183150,0.03773584905660377,53
José Feliciano,183147,0.10526315789473684,19
José Feliciano,183144,0.4,5
José Feliciano,183145,0.0,48
José Feliciano,183148,0.0,33
José Feliciano,183146,0.05714285714285714,35
José Feliciano,183149,0.0,17
José Pékerman,183151,1.0,1
José Pékerman,183152,0.5272727272727272,55
José Pékerman,183155,0.5357142857142857,56
José Pékerman,183154,0.4583333333333333,24
José Pékerman,183153,0.6060606060606061,33
José Ramos-Horta,183161,0.0,24
José Ramos-Horta,183158,0.07142857142857142,28
José Ramos-Horta,183157,0.0,49
José Ramos-Horta,183162,0.038461538461538464,52
José Ramos-Horta,183159,0.08,25
José Ramos-Horta,183160,0.0,27
José Ramos-Horta,183156,0.6666666666666666,3
Joumana Haddad,20442,0.0,1
Joumana Haddad,20443,0.0,2
Joumana Haddad,20441,0.0,1
Joy Burch,183163,1.0,2
Joy Burch,183167,0.9047619047619048,42
Joy Burch,183164,0.9,40
Joy Burch,183166,0.9024390243902439,41
Joy Burch,183165,0.9024390243902439,41
Joy Frempong,183169,0.06666666666666667,30
Joy Frempong,183173,0.0,15
Joy Frempong,183171,0.0,16
Joy Frempong,183172,0.11764705882352941,17
Joy Frempong,183170,0.1111111111111111,18
Joy Frempong,183174,0.06060606060606061,33
Joy Frempong,183168,0.0,3
Joy Reidenberg,183176,0.8070175438596491,57
Joy Reidenberg,183179,0.6666666666666666,30
Joy Reidenberg,183178,0.9333333333333333,30
Joy Reidenberg,183177,0.7096774193548387,31
Joy Reidenberg,183180,0.896551724137931,29
Joy Reidenberg,183175,0.5,4
Joy Reidenberg,183181,0.7868852459016393,61
Joy Williams,21672,0.5,10
Joy Williams,21674,0.16666666666666666,6
Joy Williams,21675,0.391304347826087,23
Joy Williams,21669,0.9,10
Joy Williams,21670,0.0,13
Joy Williams,21671,0.38461538461538464,13
Joy Williams,21673,0.1111111111111111,9
Joyce Banda,12062,0.18181818181818182,11
Joyce Banda,12059,0.16666666666666666,6
Joyce Banda,12060,0.2,5
Joyce Banda,12056,1.0,2
Joyce Banda,12058,0.2,5
Joyce Banda,12057,0.0,9
Joyce Banda,12061,0.16666666666666666,6
Joyce Meyer,16610,0.7906976744186046,43
Joyce Meyer,16609,0.8275862068965517,58
Joyce Meyer,16612,0.8,40
Joyce Meyer,16611,0.8695652173913043,23
Joyce Meyer,16608,0.7142857142857143,7
Joyce Meyer,16613,0.9,20
Joyce Meyer,16614,0.8153846153846154,65
Jozy Altidore,183184,0.5238095238095238,42
Jozy Altidore,183186,0.5348837209302325,43
Jozy Altidore,183182,0.6666666666666666,3
Jozy Altidore,183185,0.5365853658536586,41
Jozy Altidore,183183,0.525,40
João Sayad,183187,1.0,2
João Sayad,183189,0.23809523809523808,63
João Sayad,183191,0.23809523809523808,63
João Sayad,183192,0.22807017543859648,57
João Sayad,183193,0.23333333333333334,120
João Sayad,183190,0.22807017543859648,57
João Sayad,183188,0.22033898305084745,118
Jô Soares,17882,0.3333333333333333,9
Jô Soares,17880,0.2,5
Jô Soares,17879,0.375,8
Jô Soares,17878,0.0,1
Jô Soares,17881,0.4,5
Juan Carlos Baglietto,15425,0.3333333333333333,3
Juan Carlos Baglietto,15426,0.0,2
Juan Carlos Baglietto,15430,0.0,2
Juan Carlos Baglietto,15431,0.2,5
Juan Carlos Baglietto,15427,0.3333333333333333,3
Juan Carlos Baglietto,15429,0.0,2
Juan Carlos Baglietto,15428,0.3333333333333333,3
Juan Carlos De Martin,21677,0.7027027027027027,74
Juan Carlos De Martin,21676,1.0,1
Juan Carlos De Martin,21680,0.7066666666666667,75
Juan Carlos De Martin,21679,0.7142857142857143,56
Juan Carlos De Martin,21678,0.7,20
Juan Carlos Monedero,183199,0.3333333333333333,21
Juan Carlos Monedero,183196,0.23076923076923078,13
Juan Carlos Monedero,183198,0.16666666666666666,12
Juan Carlos Monedero,183200,0.2857142857142857,35
Juan Carlos Monedero,183197,0.36363636363636365,22
Juan Carlos Monedero,183195,0.2903225806451613,31
Juan Carlos Monedero,183194,0.25,4
Juan Carlos Osorio,183205,0.35,20
Juan Carlos Osorio,183204,0.5,2
Juan Carlos Osorio,183203,0.3684210526315789,19
Juan Carlos Osorio,183201,1.0,1
Juan Carlos Osorio,183202,0.3157894736842105,19
Juan Cuadrado,183206,0.0,1
Juan Cuadrado,183208,0.3333333333333333,12
Juan Cuadrado,183207,0.29411764705882354,17
Juan Cuadrado,183209,0.14285714285714285,7
Juan Cuadrado,183210,0.2777777777777778,18
Juan Manuel Santos,11439,0.14516129032258066,62
Juan Manuel Santos,11440,0.0,4
Juan Manuel Santos,11437,0.0,2
Juan Manuel Santos,11443,0.13636363636363635,66
Juan Manuel Santos,11442,0.0,4
Juan Manuel Santos,11438,0.140625,64
Juan Manuel Santos,11441,0.14516129032258066,62
Juan Manuel Urtubey,183212,0.47058823529411764,34
Juan Manuel Urtubey,183211,0.0,1
Juan Manuel Urtubey,183213,0.45714285714285713,35
Juan Somavia,12709,0.875,8
Juan Somavia,12704,1.0,4
Juan Somavia,12705,0.9444444444444444,18
Juan Somavia,12710,0.9545454545454546,22
Juan Somavia,12706,1.0,13
Juan Somavia,12707,0.8888888888888888,9
Juan Somavia,12708,1.0,12
Juan de la Fuente,19798,0.6226415094339622,53
Juan de la Fuente,19795,0.6296296296296297,54
Juan de la Fuente,19796,0.6415094339622641,53
Juan de la Fuente,19797,0.6666666666666666,3
Juan de la Fuente,19794,0.5,2
Juan de la Fuente,19800,0.625,56
Juan de la Fuente,19799,0.3333333333333333,3
Juana Molina,15421,0.2857142857142857,14
Juana Molina,15422,0.5714285714285714,7
Juana Molina,15424,0.26666666666666666,15
Juana Molina,15423,0.0,9
Juana Molina,15420,0.0,1
Judith Rodin,178620,1.0,8
Judith Rodin,178626,0.6346153846153846,52
Judith Rodin,178622,0.6666666666666666,30
Judith Rodin,178624,0.6296296296296297,27
Judith Rodin,178621,0.5681818181818182,44
Judith Rodin,178625,0.5263157894736842,19
Judith Rodin,178623,0.5909090909090909,22
Judith Sephuma,21149,0.0,3
Judith Sephuma,21151,0.0,21
Judith Sephuma,21148,0.0,20
Judith Sephuma,21147,0.0,1
Judith Sephuma,21150,0.0,19
Judy Chu,183215,1.0,4
Judy Chu,183216,1.0,47
Judy Chu,183219,1.0,51
Judy Chu,183218,1.0,48
Judy Chu,183217,1.0,49
Judy Kuhn,183221,0.7959183673469388,49
Judy Kuhn,183220,1.0,1
Judy Kuhn,183222,0.8,50
Juicy J,20451,0.0,10
Juicy J,20445,0.0,3
Juicy J,20446,0.0,7
Juicy J,20449,0.0,3
Juicy J,20447,0.0,4
Juicy J,20450,0.0,6
Juicy J,20448,0.0,7
Julen Lopetegui,183226,0.09523809523809523,21
Julen Lopetegui,183225,0.1,20
Julen Lopetegui,183224,0.0,1
Julia Barretto,183231,0.16666666666666666,12
Julia Barretto,183232,0.07692307692307693,26
Julia Barretto,183229,0.04,25
Julia Barretto,183228,1.0,1
Julia Barretto,183230,0.06666666666666667,15
Julia Perez,16615,1.0,1
Julia Perez,16619,0.5555555555555556,9
Julia Perez,16618,0.6,5
Julia Perez,16617,0.6,5
Julia Perez,16616,0.5,8
Julia Volkova,19809,0.0,3
Julia Volkova,19810,0.0,2
Julia Volkova,19811,0.0,3
Julia Volkova,19812,0.0,4
Julia Volkova,19808,0.0,1
Julian Assange,19083,0.7142857142857143,7
Julian Assange,19084,0.625,8
Julian Assange,19087,0.7857142857142857,14
Julian Assange,19086,0.75,4
Julian Assange,19085,1.0,3
Julian Assange,19081,0.7777777777777778,9
Julian Assange,19082,0.8,5
Julian Castro,14798,0.9504950495049505,101
Julian Castro,14796,0.9206349206349206,63
Julian Castro,14794,1.0,1
Julian Castro,14795,0.95,100
Julian Castro,14797,1.0,39
Juliana Paes,19807,0.3953488372093023,43
Juliana Paes,19806,0.9411764705882353,17
Juliana Paes,19803,0.038461538461538464,26
Juliana Paes,19801,0.6666666666666666,3
Juliana Paes,19802,0.375,40
Juliana Paes,19804,0.8888888888888888,18
Juliana Paes,19805,0.04,25
Juliana Rotich,183235,0.9767441860465116,43
Juliana Rotich,183233,0.0,1
Juliana Rotich,183234,1.0,42
Julie Bishop,12206,0.19047619047619047,21
Julie Bishop,12207,0.42857142857142855,14
Julie Bishop,12210,0.0,11
Julie Bishop,12209,0.3333333333333333,12
Julie Bishop,12208,0.15384615384615385,13
Julie Bishop,12211,0.23076923076923078,26
Julie Bishop,12205,0.4,5
Julie Payette,178736,0.037037037037037035,54
Julie Payette,178739,0.07142857142857142,28
Julie Payette,178735,0.0,3
Julie Payette,178737,0.06896551724137931,29
Julie Payette,178741,0.03508771929824561,57
Julie Payette,178740,0.0,28
Julie Payette,178738,0.0,29
Julie Pietri,19815,0.2,5
Julie Pietri,19813,0.0,1
Julie Pietri,19814,0.25,4
Julieta Venegas,18429,0.19607843137254902,51
